ERROR_CODE,MODEL_NAME,PAIR_REPAIRING,MATERIAL_REPAIR_SAME_TIME,COUNT,PROBABILITY
4H05,DAP20,單一,WLAN,1,1.0
4H07,DAP20,單一,MB,1,1.0
4H07,DAP20,組合,HDD__MB,1,1.0
4H09,DAP20,單一,VGA/B,3,1.0
4H09,DAP20,組合,MB__VGA/B,1,1.0
4H10,DAP20,單一,DC IN CABLE,1,1.0
4I01,DAP20,單一,MB,1,1.0
4I07,DAP20,單一,MB,1,1.0
4I08,DAP20,單一,MB,1,1.0
4I35,DAP20,單一,MB,1,1.0
4I49,DAP20,單一,MB,1,0.5
4I49,DAP20,單一,HDD,1,0.5
6A99,DAP20,單一,LCD PANEL,1,1.0
6C96,DAP20,單一,LCD COVER,1,1.0
6L16,DAP20,單一,LOGIC LOWER,3,1.0
6L92,DAP20,單一,LOGIC LOWER,1,1.0
6L94,DAP20,單一,LOGIC LOWER,1,1.0
6L97,DAP20,單一,LOGIC LOWER,2,1.0
6M01,DAP20,單一,MB,1,1.0
6Q16,DAP20,單一,BIG DOOR,1,1.0
6Q27,DAP20,單一,KB,2,0.6666666666666666
6Q27,DAP20,單一,MB,1,0.3333333333333333
4A03,DAZ10,單一,MB,15,0.9375
4A03,DAZ10,單一,LCD,1,0.0625
4A03,DAZ10,組合,LCD__MB,1,0.5
4A03,DAZ10,組合,IO/B__MB,1,0.5
4A04,DAZ10,單一,MB,1,1.0
4A04,DAZ10,組合,BATT__MB,1,1.0
4A05,DAZ10,單一,MB,6,0.8571428571428571
4A05,DAZ10,單一,BATT,1,0.14285714285714285
4A05,DAZ10,組合,MB__THERMAL,1,0.3333333333333333
4A05,DAZ10,組合,FPRINT__HDD__MB,1,0.3333333333333333
4A05,DAZ10,組合,BATT__MB,1,0.3333333333333333
4A06,DAZ10,單一,MB,1,1.0
4A07,DAZ10,單一,LCD,3,0.5
4A07,DAZ10,單一,MB,3,0.5
4A07,DAZ10,組合,HDD__LCD,1,0.3333333333333333
4A07,DAZ10,組合,IO/B__LCD,1,0.3333333333333333
4A07,DAZ10,組合,LCD__MB,1,0.3333333333333333
4A09,DAZ10,單一,MB,3,1.0
4A09,DAZ10,組合,HDD__MB,2,0.6666666666666666
4A09,DAZ10,組合,IO/B__LCD,1,0.3333333333333333
4A10,DAZ10,單一,MB,1,1.0
4A10,DAZ10,組合,IO/B__MB,1,1.0
4B01,DAZ10,單一,MB,1,1.0
4B02,DAZ10,單一,MB,1,1.0
4B05,DAZ10,單一,MB,4,0.5714285714285714
4B05,DAZ10,單一,FPRINT,3,0.42857142857142855
4B05,DAZ10,組合,FPRINT__MB,3,1.0
4B06,DAZ10,單一,MB,2,1.0
4B07,DAZ10,單一,MB,2,1.0
4B11,DAZ10,單一,LCD,6,0.8571428571428571
4B11,DAZ10,單一,MB,1,0.14285714285714285
4B11,DAZ10,組合,LCD__MB,1,1.0
4B12,DAZ10,組合,LCD__MB,1,1.0
4B14,DAZ10,單一,FAN,2,1.0
4B28,DAZ10,單一,BATT,1,0.25
4B28,DAZ10,單一,HDD,1,0.25
4B28,DAZ10,單一,MB,1,0.25
4B28,DAZ10,單一,IO/B,1,0.25
4B28,DAZ10,組合,MB__THERMAL,1,1.0
4C03,DAZ10,單一,IO/B,1,1.0
4C03,DAZ10,組合,LCD__MB,1,1.0
4C04,DAZ10,單一,MB,2,1.0
4C06,DAZ10,單一,LCD,2,1.0
4C06,DAZ10,組合,LCD__MB,1,1.0
4C09,DAZ10,單一,LCD,3,1.0
4D09,DAZ10,組合,LCD__MB,2,1.0
4D10,DAZ10,單一,LCD,1,1.0
4D10,DAZ10,組合,LCD__MB,3,1.0
4D39,DAZ10,單一,MB,1,1.0
4E01,DAZ10,單一,MB,3,1.0
4E01,DAZ10,組合,IO/B__MB,1,1.0
4E02,DAZ10,單一,MB,2,1.0
4E03,DAZ10,單一,MB,18,1.0
4E03,DAZ10,組合,IO/B__MB,2,1.0
4E04,DAZ10,單一,MB,3,1.0
4E09,DAZ10,單一,MB,6,1.0
4E10,DAZ10,單一,MB,1,1.0
4F05,DAZ10,組合,IO/B__MB,1,1.0
4F08,DAZ10,組合,KB__UPPER,1,1.0
4G01,DAZ10,單一,MB,2,0.5
4G01,DAZ10,單一,MIC,1,0.25
4G01,DAZ10,單一,LCD,1,0.25
4G02,DAZ10,單一,SPEAKER,1,1.0
4G03,DAZ10,單一,MB,1,1.0
4G03,DAZ10,組合,LCD__MB,1,1.0
4H05,DAZ10,單一,MB,2,0.6666666666666666
4H05,DAZ10,單一,THERMAL,1,0.3333333333333333
4H05,DAZ10,組合,LCD__MB,1,1.0
4H06,DAZ10,單一,MB,1,1.0
4H09,DAZ10,單一,MB,5,1.0
4H11,DAZ10,組合,LCD__MB,1,1.0
4H13,DAZ10,單一,IO/B,1,1.0
4I01,DAZ10,單一,HDD,1,1.0
4I02,DAZ10,單一,MB,5,1.0
4I04,DAZ10,組合,HDD__MB,1,1.0
4I11,DAZ10,單一,MB,5,1.0
4I14,DAZ10,單一,HDD,1,1.0
4I16,DAZ10,單一,MB,1,1.0
4I18,DAZ10,單一,MB,1,1.0
4I22,DAZ10,單一,MB,1,1.0
4I23,DAZ10,組合,IO/B__MB,1,1.0
4I27,DAZ10,單一,MB,1,1.0
4I34,DAZ10,單一,MB,3,1.0
4I37,DAZ10,單一,MB,1,1.0
4I40,DAZ10,單一,MB,1,1.0
4I43,DAZ10,單一,MB,1,1.0
4I48,DAZ10,單一,MB,1,1.0
4I49,DAZ10,組合,HDD__MB,2,1.0
4J02,DAZ10,單一,MIC,1,0.25
4J02,DAZ10,單一,MB,1,0.25
4J02,DAZ10,單一,LCD,1,0.25
4J02,DAZ10,單一,IO/B,1,0.25
4J02,DAZ10,組合,LCD__MB,1,1.0
4J33,DAZ10,單一,MB,2,0.6666666666666666
4J33,DAZ10,單一,IO/B,1,0.3333333333333333
6A02,DAZ10,單一,LCD,1,1.0
6A04,DAZ10,單一,LCD,2,1.0
6A05,DAZ10,單一,LCD,1,1.0
6A10,DAZ10,單一,LCD,1,1.0
6A10,DAZ10,組合,BATT__FFC__MB,1,1.0
6A11,DAZ10,單一,LCD,2,1.0
6A17,DAZ10,單一,LCD,1,1.0
6A22,DAZ10,單一,LCD,1,1.0
6A91,DAZ10,單一,LCD,2,1.0
6A96,DAZ10,單一,MB,1,1.0
6B14,DAZ10,單一,LCD,9,1.0
6B24,DAZ10,單一,LCD,1,1.0
6B28,DAZ10,單一,LCD,1,1.0
6B93,DAZ10,單一,LCD,4,1.0
6B99,DAZ10,組合,LCD__MB,1,1.0
6C01,DAZ10,單一,LCD,3,1.0
6C11,DAZ10,單一,LCD,2,1.0
6C17,DAZ10,單一,LCD,2,1.0
6C24,DAZ10,單一,LCD,1,1.0
6C91,DAZ10,單一,LCD,9,1.0
6C92,DAZ10,單一,LCD,3,1.0
6C93,DAZ10,單一,LCD,2,1.0
6C94,DAZ10,單一,LCD,1,1.0
6C95,DAZ10,組合,LCD__MB,1,1.0
6C96,DAZ10,單一,LCD,2,1.0
6C97,DAZ10,單一,LCD,3,1.0
6C99,DAZ10,單一,LCD,2,1.0
6H01,DAZ10,單一,HDD,1,1.0
6K05,DAZ10,組合,IO/B__KB__MB__UPPER,1,1.0
6K07,DAZ10,單一,KB,1,1.0
6L02,DAZ10,單一,LOGIC LOWER,1,1.0
6L14,DAZ10,單一,LOGIC LOWER,3,1.0
6L91,DAZ10,單一,LOGIC LOWER,2,1.0
6L93,DAZ10,單一,LOGIC LOWER,2,1.0
6L95,DAZ10,單一,LOGIC LOWER,2,1.0
6L97,DAZ10,單一,LOGIC LOWER,3,1.0
6L99,DAZ10,單一,LOGIC LOWER,2,1.0
6M02,DAZ10,單一,MB,1,1.0
6Q16,DAZ10,單一,LOGIC LOWER,1,1.0
6Q29,DAZ10,組合,MB__UPPER,1,1.0
6Q36,DAZ10,單一,LOGIC LOWER,1,1.0
6Q38,DAZ10,單一,IO/B,2,0.6666666666666666
6Q38,DAZ10,單一,MB,1,0.3333333333333333
6U03,DAZ10,單一,UPPER,1,1.0
6U04,DAZ10,單一,UPPER,1,1.0
6U10,DAZ10,單一,UPPER,2,1.0
6U12,DAZ10,單一,UPPER,1,1.0
6U17,DAZ10,單一,UPPER,1,0.5
6U17,DAZ10,單一,LOGIC LOWER,1,0.5
6U19,DAZ10,單一,UPPER,1,1.0
6U19,DAZ10,組合,KB__MB__UPPER,1,1.0
6U23,DAZ10,單一,UPPER,2,1.0
6U30,DAZ10,單一,TOUCH PAD,1,1.0
6U35,DAZ10,組合,KB__MB__UPPER,1,1.0
6U50,DAZ10,單一,MB,1,1.0
6U91,DAZ10,單一,KB,1,1.0
6U91,DAZ10,組合,KB__KBC/B,1,0.5
6U91,DAZ10,組合,KB__UPPER,1,0.5
6U92,DAZ10,單一,UPPER,1,1.0
6U93,DAZ10,單一,UPPER,2,0.6666666666666666
6U93,DAZ10,單一,KB,1,0.3333333333333333
6U94,DAZ10,單一,UPPER,1,1.0
6U94,DAZ10,組合,HDD__MB__UPPER,1,1.0
6U97,DAZ10,單一,UPPER,5,1.0
6U97,DAZ10,組合,KB__UPPER,1,1.0
6U99,DAZ10,單一,UPPER,2,1.0
S013,DAZ10,單一,MB,1,1.0
S013,DAZ10,組合,MB__THERMAL,1,0.5
S013,DAZ10,組合,IO/B__MB,1,0.5
4A03,DAZ20,單一,MB,3,0.75
4A03,DAZ20,單一,RAM,1,0.25
4A04,DAZ20,組合,BATT__MB,1,1.0
4A07,DAZ20,單一,LCD PANEL,1,1.0
4A09,DAZ20,單一,MB,1,0.5
4A09,DAZ20,單一,HDD,1,0.5
4B05,DAZ20,單一,FPRINT,1,0.5
4B05,DAZ20,單一,USH/B,1,0.5
4B17,DAZ20,單一,EDP CABLE,1,1.0
4B17,DAZ20,組合,EDP CABLE__MB,1,1.0
4D09,DAZ20,單一,EDP CABLE,1,1.0
4E02,DAZ20,單一,MB,1,1.0
4E04,DAZ20,單一,MB,1,1.0
4H12,DAZ20,組合,MB__WLAN,1,1.0
4I02,DAZ20,單一,MB,1,1.0
4I04,DAZ20,單一,RAM,1,0.5
4I04,DAZ20,單一,HDD,1,0.5
4I04,DAZ20,組合,HDD__MB,1,1.0
4I08,DAZ20,單一,MB,1,1.0
4I14,DAZ20,單一,MB,1,1.0
4I32,DAZ20,單一,MB,1,1.0
4I34,DAZ20,單一,MB,2,1.0
4I37,DAZ20,單一,MB,2,1.0
4I49,DAZ20,單一,HDD,3,1.0
4K38,DAZ20,單一,MB,1,1.0
6A04,DAZ20,單一,LCD PANEL,4,1.0
6A04,DAZ20,組合,LCD PANEL__MB,1,1.0
6A05,DAZ20,單一,LCD COVER,1,1.0
6A96,DAZ20,單一,LCD PANEL,1,1.0
6B24,DAZ20,單一,LCD BEZEL,2,0.6666666666666666
6B24,DAZ20,單一,LCD PANEL,1,0.3333333333333333
6B91,DAZ20,單一,LCD BEZEL,1,1.0
6B94,DAZ20,單一,LCD BEZEL,1,1.0
6B96,DAZ20,組合,LCD BEZEL__LCD PANEL,1,1.0
6B97,DAZ20,單一,LCD BEZEL,1,1.0
6C15,DAZ20,單一,LCD COVER,1,1.0
6C91,DAZ20,單一,LCD COVER,3,1.0
6C93,DAZ20,單一,LCD COVER,1,1.0
6C97,DAZ20,單一,LCD COVER,1,1.0
6K05,DAZ20,單一,KB,1,1.0
6Q16,DAZ20,單一,BIG DOOR,3,1.0
6Q29,DAZ20,單一,HDD,1,1.0
6Q30,DAZ20,單一,BIG DOOR,1,1.0
6U03,DAZ20,單一,KB,1,1.0
6U10,DAZ20,單一,UPPER,1,1.0
6U23,DAZ20,單一,UPPER,1,1.0
6U50,DAZ20,單一,MB,1,1.0
4A01,DAZ30,單一,MB,1,1.0
4A03,DAZ30,單一,MB,10,1.0
4A03,DAZ30,組合,LCD__MB,1,1.0
4A04,DAZ30,單一,MB,1,0.5
4A04,DAZ30,單一,BATT,1,0.5
4A05,DAZ30,單一,MB,6,1.0
4A05,DAZ30,組合,HDD__MB,1,1.0
4A06,DAZ30,單一,MB,2,1.0
4A07,DAZ30,單一,MB,3,0.42857142857142855
4A07,DAZ30,單一,LCD,2,0.2857142857142857
4A07,DAZ30,單一,HDD,2,0.2857142857142857
4A07,DAZ30,組合,LCD__MB,2,1.0
4A08,DAZ30,單一,MB,1,1.0
4A09,DAZ30,單一,MB,3,0.6
4A09,DAZ30,單一,HDD,2,0.4
4A09,DAZ30,組合,LCD__MB,1,0.3333333333333333
4A09,DAZ30,組合,HDD__MB,1,0.3333333333333333
4A09,DAZ30,組合,HDD__KB,1,0.3333333333333333
4A10,DAZ30,單一,MB,1,1.0
4A12,DAZ30,單一,MB,2,1.0
4B01,DAZ30,單一,KB,4,0.8
4B01,DAZ30,單一,MB,1,0.2
4B02,DAZ30,單一,MB,1,1.0
4B05,DAZ30,單一,FPRINT,10,0.9090909090909091
4B05,DAZ30,單一,USH/B,1,0.09090909090909091
4B05,DAZ30,組合,FPRINT__USH/B,1,0.5
4B05,DAZ30,組合,FPRINT__MB,1,0.5
4B11,DAZ30,單一,LCD,2,1.0
4B11,DAZ30,組合,LCD__MB,1,1.0
4B14,DAZ30,單一,THERMAL,2,1.0
4B17,DAZ30,單一,KB,6,0.6666666666666666
4B17,DAZ30,單一,MB,2,0.2222222222222222
4B17,DAZ30,單一,LCD,1,0.1111111111111111
4B17,DAZ30,組合,KB__USH/B,1,1.0
4C01,DAZ30,單一,LCD,1,1.0
4C03,DAZ30,單一,LCD,6,0.75
4C03,DAZ30,單一,USH/B,1,0.125
4C03,DAZ30,單一,MB,1,0.125
4C06,DAZ30,組合,LCD__MB,2,1.0
4C09,DAZ30,組合,LCD__MB,1,1.0
4D03,DAZ30,單一,MB,1,1.0
4D09,DAZ30,單一,LCD,2,1.0
4D09,DAZ30,組合,LCD__MB,1,1.0
4D10,DAZ30,單一,MB,1,0.3333333333333333
4D10,DAZ30,單一,LCD,1,0.3333333333333333
4D10,DAZ30,單一,CAMERA,1,0.3333333333333333
4D10,DAZ30,組合,LCD__MB,1,1.0
4E01,DAZ30,單一,MB,2,1.0
4E04,DAZ30,單一,MB,2,1.0
4F05,DAZ30,單一,MB,2,1.0
4F08,DAZ30,單一,KB,6,1.0
4F09,DAZ30,單一,KB,4,1.0
4G01,DAZ30,單一,MB,4,1.0
4G03,DAZ30,單一,LCD,1,1.0
4H05,DAZ30,單一,WLAN,1,1.0
4H06,DAZ30,單一,RAM,1,1.0
4H07,DAZ30,單一,HDD,2,0.6666666666666666
4H07,DAZ30,單一,MB,1,0.3333333333333333
4H12,DAZ30,單一,WLAN,2,0.5
4H12,DAZ30,單一,MB,2,0.5
4I01,DAZ30,單一,MB,3,1.0
4I07,DAZ30,單一,MB,5,1.0
4I08,DAZ30,單一,MB,4,1.0
4I09,DAZ30,單一,MB,2,1.0
4I09,DAZ30,組合,MB__RAM,1,1.0
4I16,DAZ30,單一,RAM,1,1.0
4I17,DAZ30,單一,MB,2,1.0
4I18,DAZ30,單一,HDD,2,1.0
4I23,DAZ30,單一,MB,1,0.5
4I23,DAZ30,單一,WLAN,1,0.5
4I23,DAZ30,組合,LCD__WLAN,1,1.0
4I30,DAZ30,組合,EDP CABLE__LCD,1,1.0
4I34,DAZ30,單一,MB,2,1.0
4I37,DAZ30,單一,MB,5,1.0
4I38,DAZ30,單一,MB,5,1.0
4I41,DAZ30,單一,HDD,2,1.0
4I48,DAZ30,單一,MB,1,1.0
4I49,DAZ30,單一,HDD,1,1.0
4J02,DAZ30,單一,MB,2,1.0
6A04,DAZ30,單一,LCD,10,0.8333333333333334
6A04,DAZ30,單一,LCD PANEL,2,0.16666666666666666
6A04,DAZ30,組合,LCD__MB,1,1.0
6A16,DAZ30,單一,LCD,1,1.0
6A97,DAZ30,單一,LCD,1,1.0
6A99,DAZ30,單一,LCD,1,1.0
6B01,DAZ30,組合,HDD__LCD,1,1.0
6B14,DAZ30,組合,FPRINT__LCD,1,0.5
6B14,DAZ30,組合,LCD__LOGIC UPPER,1,0.5
6B21,DAZ30,單一,LCD,1,1.0
6B38,DAZ30,單一,LCD,1,1.0
6B96,DAZ30,單一,LCD,1,1.0
6C01,DAZ30,單一,LCD,1,1.0
6C91,DAZ30,單一,LCD,5,1.0
6C93,DAZ30,單一,LCD,1,1.0
6C94,DAZ30,單一,LCD,2,1.0
6C96,DAZ30,單一,LCD,1,1.0
6C97,DAZ30,單一,LCD,3,1.0
6C98,DAZ30,單一,LCD,1,1.0
6K05,DAZ30,單一,KB,7,1.0
6K06,DAZ30,單一,KB,1,1.0
6L11,DAZ30,單一,MB,2,1.0
6M01,DAZ30,組合,LCD__MB,1,1.0
6Q16,DAZ30,單一,BIG DOOR,5,0.8333333333333334
6Q16,DAZ30,單一,LCD,1,0.16666666666666666
6Q16,DAZ30,組合,BIG DOOR__LCD,1,1.0
6Q17,DAZ30,單一,BIG DOOR,2,1.0
6Q18,DAZ30,單一,BIG DOOR,1,1.0
6Q27,DAZ30,單一,KB,2,0.5
6Q27,DAZ30,單一,LCD,1,0.25
6Q27,DAZ30,單一,WLAN,1,0.25
6Q27,DAZ30,組合,LCD__MB,2,1.0
6Q29,DAZ30,單一,MB,1,1.0
6Q34,DAZ30,單一,MB,1,1.0
6Q37,DAZ30,單一,BIG DOOR,1,1.0
6Q39,DAZ30,單一,BIG DOOR,1,1.0
6Q44,DAZ30,單一,WLAN,2,1.0
6Q44,DAZ30,組合,HDD__MB,1,1.0
6U03,DAZ30,單一,LOGIC UPPER,1,0.5
6U03,DAZ30,單一,UPPER,1,0.5
6U04,DAZ30,單一,BIG DOOR,1,1.0
6U08,DAZ30,單一,FPRINT,15,0.8823529411764706
6U08,DAZ30,單一,LOGIC UPPER,1,0.058823529411764705
6U08,DAZ30,單一,USH/B,1,0.058823529411764705
6U08,DAZ30,組合,FPRINT__MB,1,0.3333333333333333
6U08,DAZ30,組合,FPRINT__LCD,1,0.3333333333333333
6U08,DAZ30,組合,LCD__MB__TOUCH PAD,1,0.3333333333333333
6U09,DAZ30,單一,UPPER,1,1.0
6U10,DAZ30,單一,UPPER,6,0.6666666666666666
6U10,DAZ30,單一,LOGIC UPPER,3,0.3333333333333333
6U10,DAZ30,組合,MB__UPPER,2,0.6666666666666666
6U10,DAZ30,組合,HDD__LCD__LOGIC UPPER,1,0.3333333333333333
6U11,DAZ30,單一,LCD,1,1.0
6U19,DAZ30,單一,LOGIC UPPER,4,0.6666666666666666
6U19,DAZ30,單一,UPPER,2,0.3333333333333333
6U26,DAZ30,單一,UPPER,1,1.0
6U30,DAZ30,單一,LOGIC UPPER,1,1.0
6U50,DAZ30,單一,MB,1,0.5
6U50,DAZ30,單一,FPRINT,1,0.5
6U91,DAZ30,單一,UPPER,1,1.0
6U93,DAZ30,單一,UPPER,1,0.3333333333333333
6U93,DAZ30,單一,LOGIC UPPER,1,0.3333333333333333
6U93,DAZ30,單一,TOUCH PAD,1,0.3333333333333333
6U94,DAZ30,單一,TOUCH PAD,1,1.0
6U96,DAZ30,單一,UPPER,1,1.0
6U97,DAZ30,單一,UPPER,2,1.0
6U98,DAZ30,單一,LOGIC UPPER,1,1.0
6U99,DAZ30,單一,LCD,1,0.3333333333333333
6U99,DAZ30,單一,LOGIC UPPER,1,0.3333333333333333
6U99,DAZ30,單一,TOUCH PAD,1,0.3333333333333333
6W01,DAZ30,單一,LCD,1,1.0
4A03,DAZ40,單一,MB,2,1.0
4A05,DAZ40,組合,BATT__MB,1,1.0
4A06,DAZ40,單一,MB,1,1.0
4A07,DAZ40,單一,LCD PANEL,1,0.3333333333333333
4A07,DAZ40,單一,BATT,1,0.3333333333333333
4A07,DAZ40,單一,MB,1,0.3333333333333333
4A07,DAZ40,組合,EDP CABLE__MB,1,1.0
4A09,DAZ40,單一,MB,4,0.6666666666666666
4A09,DAZ40,單一,HDD,2,0.3333333333333333
4A09,DAZ40,組合,HDD__MB,1,0.5
4A09,DAZ40,組合,LCD PANEL__MB,1,0.5
4B01,DAZ40,單一,KB,2,1.0
4B05,DAZ40,單一,FPRINT,2,0.6666666666666666
4B05,DAZ40,單一,MB,1,0.3333333333333333
4B09,DAZ40,單一,KB,2,1.0
4B11,DAZ40,單一,MB,2,0.6666666666666666
4B11,DAZ40,單一,EDP CABLE,1,0.3333333333333333
4B11,DAZ40,組合,LCD PANEL__MB,1,1.0
4B20,DAZ40,單一,WWAN,1,1.0
4C03,DAZ40,單一,LCD PANEL,2,1.0
4C03,DAZ40,組合,LCD__LCD PANEL__MB,1,1.0
4C06,DAZ40,組合,LCD PANEL__MB,1,1.0
4D01,DAZ40,單一,MB,1,1.0
4D10,DAZ40,單一,MB,1,1.0
4D10,DAZ40,組合,CAMERA__MB,1,0.5
4D10,DAZ40,組合,EDP CABLE__MB,1,0.5
4E01,DAZ40,單一,MB,1,1.0
4E02,DAZ40,單一,MB,2,1.0
4E03,DAZ40,單一,MB,1,1.0
4E04,DAZ40,單一,MB,4,1.0
4E06,DAZ40,單一,SMART CARD,1,1.0
4F08,DAZ40,單一,KB,1,1.0
4F09,DAZ40,單一,KB,1,1.0
4G01,DAZ40,單一,MB,2,1.0
4G03,DAZ40,單一,WLAN,1,0.5
4G03,DAZ40,單一,EDP CABLE,1,0.5
4G03,DAZ40,組合,EDP CABLE__MB,1,1.0
4H07,DAZ40,單一,HDD,2,1.0
4H07,DAZ40,組合,HDD__MB,1,1.0
4H12,DAZ40,單一,MB,2,0.6666666666666666
4H12,DAZ40,單一,WLAN,1,0.3333333333333333
4I01,DAZ40,組合,HDD__MB,1,1.0
4I02,DAZ40,單一,MB,2,0.6666666666666666
4I02,DAZ40,單一,HDD,1,0.3333333333333333
4I07,DAZ40,單一,MB,1,1.0
4I07,DAZ40,組合,LCD PANEL__MB,1,1.0
4I08,DAZ40,單一,MB,3,1.0
4I09,DAZ40,單一,HDD,2,1.0
4I12,DAZ40,單一,HDD,1,1.0
4I14,DAZ40,單一,HDD,2,1.0
4I28,DAZ40,組合,ANTENNA__WLAN,1,1.0
4I34,DAZ40,單一,MB,1,1.0
4I37,DAZ40,單一,MB,2,1.0
4I39,DAZ40,單一,MB,3,1.0
4I44,DAZ40,單一,RAM,1,1.0
4I46,DAZ40,單一,MB,1,1.0
4I49,DAZ40,單一,HDD,1,0.5
4I49,DAZ40,單一,MB,1,0.5
4I49,DAZ40,組合,HDD__MB,1,1.0
6A04,DAZ40,單一,LCD PANEL,6,1.0
6A98,DAZ40,單一,LCD PANEL,1,1.0
6B14,DAZ40,單一,LCD,1,1.0
6B14,DAZ40,組合,FPRINT__HINGE CAP,1,1.0
6B24,DAZ40,單一,LCD BEZEL,2,1.0
6B91,DAZ40,單一,LCD BEZEL,1,1.0
6C01,DAZ40,單一,LCD COVER,1,1.0
6C91,DAZ40,單一,LCD COVER,4,1.0
6C93,DAZ40,單一,LCD COVER,4,1.0
6C93,DAZ40,組合,LCD COVER__LCD PANEL,1,1.0
6C94,DAZ40,單一,LCD COVER,1,1.0
6C95,DAZ40,單一,LCD COVER,2,1.0
6C96,DAZ40,單一,LCD COVER,1,1.0
6C97,DAZ40,單一,LCD COVER,3,1.0
6C99,DAZ40,組合,LCD COVER__MB,1,1.0
6K04,DAZ40,單一,KB,2,1.0
6K05,DAZ40,單一,KB,9,1.0
6K05,DAZ40,組合,KB__LCD PANEL,1,1.0
6K06,DAZ40,單一,KB,5,1.0
6M01,DAZ40,單一,MB,2,1.0
6Q16,DAZ40,單一,BIG DOOR,11,1.0
6Q16,DAZ40,組合,BIG DOOR__MB,1,0.5
6Q16,DAZ40,組合,MB__WWAN,1,0.5
6Q27,DAZ40,單一,KB,4,0.8
6Q27,DAZ40,單一,ANTENNA,1,0.2
6Q27,DAZ40,組合,KB__LCD PANEL,1,1.0
6Q29,DAZ40,單一,WLAN,2,0.4
6Q29,DAZ40,單一,HDD,1,0.2
6Q29,DAZ40,單一,MB,1,0.2
6Q29,DAZ40,單一,USH/B,1,0.2
6Q30,DAZ40,單一,BIG DOOR,1,1.0
6Q38,DAZ40,單一,UPPER,5,0.625
6Q38,DAZ40,單一,LCD COVER,2,0.25
6Q38,DAZ40,單一,LOGIC UPPER,1,0.125
6U08,DAZ40,單一,FPRINT,2,0.5
6U08,DAZ40,單一,HDD,1,0.25
6U08,DAZ40,單一,MB,1,0.25
6U10,DAZ40,單一,UPPER,1,1.0
6U19,DAZ40,單一,UPPER,1,1.0
6U50,DAZ40,單一,MB,7,1.0
6U50,DAZ40,組合,ANTENNA__MB,1,0.5
6U50,DAZ40,組合,HDD__MB,1,0.5
6U52,DAZ40,單一,UPPER,1,1.0
6U91,DAZ40,單一,UPPER,1,1.0
6U93,DAZ40,單一,UPPER,1,1.0
6U94,DAZ40,單一,RAM,1,1.0
6U96,DAZ40,單一,UPPER,4,1.0
6U97,DAZ40,單一,UPPER,4,1.0
6U99,DAZ40,單一,UPPER,2,1.0
4A03,DDA30,單一,MB,8,1.0
4A03,DDA30,組合,LCD__MB,2,1.0
4A04,DDA30,單一,MB,2,0.5
4A04,DDA30,單一,BATT,2,0.5
4A05,DDA30,單一,MB,4,1.0
4A05,DDA30,組合,HDD__MB,1,0.3333333333333333
4A05,DDA30,組合,LCD__MB,1,0.3333333333333333
4A05,DDA30,組合,BATT__MB,1,0.3333333333333333
4A06,DDA30,單一,MB,1,1.0
4A07,DDA30,單一,MB,3,1.0
4A09,DDA30,單一,MB,3,0.6
4A09,DDA30,單一,HDD,2,0.4
4A10,DDA30,組合,HDD__MB,1,1.0
4B01,DDA30,單一,KB,3,0.6
4B01,DDA30,單一,MB,2,0.4
4B02,DDA30,單一,MB,1,1.0
4B05,DDA30,單一,FPRINT,2,1.0
4B05,DDA30,組合,FPRINT__MB__USH/B,1,1.0
4B06,DDA30,單一,MB,4,1.0
4B06,DDA30,組合,KB__MB,1,1.0
4B10,DDA30,單一,MB,2,1.0
4B11,DDA30,單一,LCD,6,0.6
4B11,DDA30,單一,MB,4,0.4
4B11,DDA30,組合,LCD__MB,5,1.0
4B12,DDA30,單一,LCD,3,0.6
4B12,DDA30,單一,MB,2,0.4
4B12,DDA30,組合,LCD__MB,1,1.0
4B14,DDA30,單一,MB,1,1.0
4B16,DDA30,組合,LCD__MB,1,1.0
4B17,DDA30,單一,KB,2,0.6666666666666666
4B17,DDA30,單一,MB,1,0.3333333333333333
4B28,DDA30,單一,HDD,3,0.5
4B28,DDA30,單一,MB,3,0.5
4C01,DDA30,單一,LCD,1,1.0
4C03,DDA30,單一,LCD,1,0.5
4C03,DDA30,單一,MB,1,0.5
4C03,DDA30,組合,LCD__MB,1,1.0
4C04,DDA30,單一,MB,2,1.0
4D01,DDA30,單一,MB,3,1.0
4D03,DDA30,單一,MB,1,1.0
4D09,DDA30,單一,LCD,2,0.6666666666666666
4D09,DDA30,單一,MB,1,0.3333333333333333
4D09,DDA30,組合,LCD__MB,3,1.0
4D10,DDA30,單一,LCD,2,0.6666666666666666
4D10,DDA30,單一,MB,1,0.3333333333333333
4E01,DDA30,單一,MB,2,1.0
4E03,DDA30,單一,MB,2,1.0
4E04,DDA30,單一,MB,2,1.0
4E05,DDA30,單一,MB,2,1.0
4E10,DDA30,單一,MB,1,1.0
4F08,DDA30,單一,KB,1,1.0
4F08,DDA30,組合,KB__UPPER,1,1.0
4G01,DDA30,單一,MB,2,0.6666666666666666
4G01,DDA30,單一,SPEAKER,1,0.3333333333333333
4G03,DDA30,單一,LCD,8,0.8
4G03,DDA30,單一,MB,2,0.2
4G03,DDA30,組合,LCD__MB,1,1.0
4G05,DDA30,單一,MB,1,1.0
4H07,DDA30,單一,HDD,2,1.0
4H12,DDA30,單一,WLAN,2,0.6666666666666666
4H12,DDA30,單一,MB,1,0.3333333333333333
